client_id,Naive_24h_MAE,Naive_168h_MAE,Naive_Blend_MAE,LightGBM_MAE,XGBoost_MAE,LGB_XGB_Blend_MAE,Routed_Best_MAE,Chicken_Dinner_MAE
MT_048,2.8671725100296435,2.185810221524506,2.29646345717774,1.9760016907113576,1.9373754877372822,1.9027209074057885,2.29646345717774,3.0203955439132844
MT_049,161.89481431159376,73.59601449275378,108.77473958333299,119.1046544516909,104.80322696851594,112.42736920693216,104.80322696851594,66.6413602739002
MT_050,22.90925266903911,17.830664294187375,19.220788849347503,20.50410538880163,19.729755270382054,20.15564780372367,19.729755270382054,19.780619685907894
MT_051,8.140911782119582,6.845766725873292,5.291592658377728,7.746827317161852,6.147908913729239,6.953171774341489,6.147908913729239,4.186157525051229
MT_052,4.468878600823041,2.6122042181069975,3.0309606481481466,3.7245410059434634,3.4067070807939626,3.488648381302923,3.0309606481481466,2.6457116780283028
MT_053,10.93076772424603,9.547591069330224,6.8314238151195115,7.7821691656862235,8.280493882698872,7.963160332828032,8.280493882698872,6.217008101164802
MT_054,5.258293365307737,4.7649380495603495,3.842550959232599,5.875625809412738,5.197495949163516,5.306068259646843,5.197495949163516,3.336651329112548
MT_055,4.505881667831358,3.9599347775448464,4.117895411134406,6.482736134992223,5.493798779908137,6.010119689008023,4.117895411134406,3.0589833389261734
MT_056,4.951229855810008,3.7743850720950047,3.5973282442748094,3.7001757420936148,3.798517326261155,3.6827602266505757,3.5973282442748094,3.717428775120028
MT_057,2.4843838727995453,0.0,1.7390687109596825,3.220466229336934,1.551995246400893,2.3297013468159165,1.551995246400893,4.3056028191202
MT_058,15.293637846655772,14.325040783034225,14.37432028276235,23.46326645675204,20.396604452916236,22.08326985838082,20.396604452916236,13.215585660063077
MT_059,22.853151521802673,10.681884694176189,13.869983721100326,10.019392801636547,13.709755249737896,11.483538111556449,10.019392801636547,8.99492488093262
MT_060,2.9529624034911106,2.7693856998992987,2.595774588788187,4.3977461640867395,3.329796744417365,3.7922040031203537,2.595774588788187,2.8750921227608615
MT_061,8.687653311529042,9.488280185336581,8.367402562006001,8.454229106039543,8.974556586046434,8.684046595232607,8.974556586046434,9.404197222295565
MT_062,3.9752334024896725,9.45340594744125,4.849338692946082,9.573261310452699,6.99488431355434,8.39391879234182,4.849338692946082,5.564931860120105
MT_063,4.204816878980893,4.64437367303609,3.4094678874734634,5.87498348538193,4.64837676704309,5.31201793214364,3.4094678874734634,2.9253193736615244
MT_064,107.63888888888847,0.0,75.34722222222189,119.8398022301077,72.65940517849384,95.15865066978681,72.65940517849384,76.5670884659963
MT_065,8.221726190476224,9.933035714285737,6.130952380952398,5.28251154127905,5.192025888533809,5.230570457586151,5.192025888533809,7.471314581756366
